"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"06/09/2004","54","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/10/2004","44","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/11/2004","59","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"06/12/2004","21","Ozone","Oxford","39-017-9991","AQS"
"06/13/2004","43","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/14/2004","89","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"06/15/2004","49","Ozone","HAMILTON","39-017-0004","AQS"
"06/16/2004","43","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/17/2004","54","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"06/18/2004","61","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/19/2004","42","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/20/2004","77","Ozone","HAMILTON","39-017-0004","AQS"
"06/21/2004","90","Ozone","HAMILTON","39-017-0004","AQS"
"06/22/2004","48","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/23/2004","58","Ozone","HAMILTON","39-017-0004","AQS"
"06/24/2004","115","Ozone","HAMILTON","39-017-0004","AQS"
"06/25/2004","39","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/26/2004","45","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/27/2004","50","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/28/2004","51","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/29/2004","54","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/30/2004","161","Ozone","HAMILTON","39-017-0004","AQS"
"07/01/2004","101","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/02/2004","136","Ozone","HAMILTON","39-017-0004","AQS"
"07/03/2004","49","Ozone","HAMILTON","39-017-0004","AQS"
"07/04/2004","44","Ozone","HAMILTON","39-017-0004","AQS"
"07/05/2004","56","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"07/06/2004","67","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/07/2004","41","Ozone","HAMILTON","39-017-0004","AQS"
"07/08/2004","45","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/09/2004","64","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/10/2004","41","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/11/2004","67","PM2.5","WILDWOOD","39-017-0017","AQS"
"07/12/2004","48","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/13/2004","100","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/14/2004","54","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/15/2004","58","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/16/2004","77","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/17/2004","61","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/18/2004","74","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/19/2004","50","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/20/2004","98","PM2.5","WILDWOOD","39-017-0017","AQS"
"07/21/2004","126","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/22/2004","51","Ozone","HAMILTON","39-017-0004","AQS"
"07/23/2004","45","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/24/2004","45","Ozone","HAMILTON","39-017-0004","AQS"
"07/25/2004","32","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/26/2004","53","PM2.5","VERITY","39-017-0003","AQS"
"07/27/2004","25","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/28/2004","54","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/29/2004","74","Ozone","HAMILTON","39-017-0004","AQS"
"07/30/2004","51","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/31/2004","44","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/01/2004","68","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"08/02/2004","67","Ozone","HAMILTON","39-017-0004","AQS"
"08/03/2004","90","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/04/2004","73","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"08/05/2004","37","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/06/2004","38","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/07/2004","46","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/08/2004","71","Ozone","HAMILTON","39-017-0004","AQS"
"08/09/2004","97","Ozone","HAMILTON","39-017-0004","AQS"
"08/10/2004","69","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"08/11/2004","36","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/12/2004","36","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/13/2004","31","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"08/14/2004","40","Ozone","HAMILTON","39-017-0004","AQS"
"08/15/2004","43","Ozone","HAMILTON","39-017-0004","AQS"
"08/16/2004","54","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"08/17/2004","119","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/18/2004","108","Ozone","HAMILTON","39-017-0004","AQS"
"08/19/2004","105","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/20/2004","29","Ozone","Oxford","39-017-9991","AQS"
"08/21/2004","47","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/22/2004","97","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/23/2004","77","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/24/2004","42","Ozone","Oxford","39-017-9991","AQS"
"08/25/2004","61","PM2.5","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/26/2004","33","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/27/2004","38","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/28/2004","68","PM2.5","WILDWOOD","39-017-0017","AQS"
"08/29/2004","31","Ozone","HAMILTON","39-017-0004","AQS"
"08/30/2004","31","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"08/31/2004","52","PM2.5","VERITY","39-017-0003","AQS"
"09/01/2004","77","Ozone","HAMILTON","39-017-0004","AQS"
"09/02/2004","67","Ozone","HAMILTON","39-017-0004","AQS"
"09/03/2004","93","PM2.5","WILDWOOD","39-017-0017","AQS"
"09/04/2004","90","Ozone","HAMILTON","39-017-0004","AQS"
"09/05/2004","74","Ozone","HAMILTON","39-017-0004","AQS"
"09/06/2004","80","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"09/07/2004","31","Ozone","Oxford","39-017-9991","AQS"
"09/08/2004","25","Ozone","Oxford","39-017-9991","AQS"
"09/09/2004","33","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"09/10/2004","49","Ozone","Oxford","39-017-9991","AQS"
"09/11/2004","71","Ozone","Oxford","39-017-9991","AQS"
"09/12/2004","86","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"09/13/2004","67","Ozone","Oxford","39-017-9991","AQS"
"09/14/2004","51","Ozone","Oxford","39-017-9991","AQS"
"09/15/2004","72","PM2.5","HOOK FIELD AIRPORT","39-017-1004","AQS"
"09/16/2004","30","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"09/17/2004","31","Ozone","Oxford","39-017-9991","AQS"
"09/18/2004","42","Ozone","HAMILTON","39-017-0004","AQS"
"09/19/2004","44","Ozone","HAMILTON","39-017-0004","AQS"
"09/20/2004","43","Ozone","Oxford","39-017-9991","AQS"
"09/21/2004","52","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"09/22/2004","90","Ozone","Oxford","39-017-9991","AQS"
"09/23/2004","136","Ozone","Oxford","39-017-9991","AQS"
"09/24/2004","105","PM2.5","VERITY","39-017-0003","AQS"
"09/25/2004","44","Ozone","Oxford","39-017-9991","AQS"
"09/26/2004","46","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"09/27/2004","74","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"09/28/2004","51","Ozone","HAMILTON","39-017-0004","AQS"
"09/29/2004","19","Ozone","Oxford","39-017-9991","AQS"
"09/30/2004","49","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"10/01/2004","47","Ozone","Oxford","39-017-9991","AQS"
"10/02/2004","33","Ozone","Oxford","39-017-9991","AQS"
"10/03/2004","45","PM2.5","WILDWOOD","39-017-0017","AQS"
"10/04/2004","40","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"10/05/2004","31","Ozone","Oxford","39-017-9991","AQS"
"10/06/2004","52","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"10/07/2004","43","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"10/08/2004","51","Ozone","Oxford","39-017-9991","AQS"
"10/09/2004","80","PM2.5","WILDWOOD","39-017-0017","AQS"
"10/10/2004","37","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"10/11/2004","31","Ozone","HAMILTON","39-017-0004","AQS"
"10/12/2004","52","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"10/13/2004","8","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"10/14/2004","31","Ozone","Oxford","39-017-9991","AQS"
"10/15/2004","35","PM2.5","WILDWOOD","39-017-0017","AQS"
"10/16/2004","22","Ozone","HAMILTON","39-017-0004","AQS"
"10/17/2004","31","Ozone","HAMILTON","39-017-0004","AQS"
"10/18/2004","51","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"10/19/2004","3","Ozone","HAMILTON","39-017-0004","AQS"
"10/20/2004","6","Ozone","Oxford","39-017-9991","AQS"
"10/21/2004","57","PM2.5","WILDWOOD","39-017-0017","AQS"
"10/22/2004","12","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"10/23/2004","20","Ozone","Oxford","39-017-9991","AQS"
"10/24/2004","35","PM2.5","VERITY","39-017-0003","AQS"
"10/25/2004","42","Ozone","Oxford","39-017-9991","AQS"
"10/26/2004","40","Ozone","Oxford","39-017-9991","AQS"
"10/27/2004","75","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"10/28/2004","19","Ozone","Oxford","39-017-9991","AQS"
"10/29/2004","30","Ozone","Oxford","39-017-9991","AQS"
"10/30/2004","53","PM2.5","VERITY","39-017-0003","AQS"
"10/31/2004","34","Ozone","Oxford","39-017-9991","AQS"
"11/01/2004","15","Ozone","Oxford","39-017-9991","AQS"
"11/02/2004","44","PM2.5","WILDWOOD","39-017-0017","AQS"
"11/03/2004","23","Ozone","Oxford","39-017-9991","AQS"
"11/04/2004","18","Ozone","Oxford","39-017-9991","AQS"
"11/05/2004","35","PM2.5","VERITY","39-017-0003","AQS"
"11/06/2004","34","Ozone","Oxford","39-017-9991","AQS"
"11/07/2004","30","Ozone","Oxford","39-017-9991","AQS"
"11/08/2004","31","Ozone","Oxford","39-017-9991","AQS"
"11/09/2004","20","Ozone","Oxford","39-017-9991","AQS"
"11/10/2004","23","Ozone","Oxford","39-017-9991","AQS"
"11/11/2004","59","PM2.5","HOOK FIELD AIRPORT","39-017-1004","AQS"
"11/12/2004","22","Ozone","Oxford","39-017-9991","AQS"
"11/13/2004","27","Ozone","Oxford","39-017-9991","AQS"
"11/14/2004","43","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"11/15/2004","12","Ozone","Oxford","39-017-9991","AQS"
"11/16/2004","19","Ozone","Oxford","39-017-9991","AQS"
"11/17/2004","74","PM2.5","WILDWOOD","39-017-0017","AQS"
"11/18/2004","15","Ozone","Oxford","39-017-9991","AQS"
"11/19/2004","11","Ozone","Oxford","39-017-9991","AQS"
"11/20/2004","60","PM2.5","WILDWOOD","39-017-0017","AQS"
"11/21/2004","18","Ozone","Oxford","39-017-9991","AQS"
"11/22/2004","5","Ozone","Oxford","39-017-9991","AQS"
"11/23/2004","75","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"11/24/2004","20","Ozone","Oxford","39-017-9991","AQS"
"11/25/2004","29","Ozone","Oxford","39-017-9991","AQS"
"11/26/2004","46","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"11/27/2004","28","Ozone","Oxford","39-017-9991","AQS"
"11/28/2004","19","Ozone","Oxford","39-017-9991","AQS"
"11/29/2004","62","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"11/30/2004","4","Ozone","Oxford","39-017-9991","AQS"
"12/01/2004","22","Ozone","Oxford","39-017-9991","AQS"
"12/02/2004","55","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"12/03/2004","19","Ozone","Oxford","39-017-9991","AQS"
"12/04/2004","24","Ozone","Oxford","39-017-9991","AQS"
"12/05/2004","53","PM2.5","HOOK FIELD AIRPORT","39-017-1004","AQS"
"12/06/2004","19","Ozone","Oxford","39-017-9991","AQS"
"12/07/2004","27","Ozone","Oxford","39-017-9991","AQS"
"12/08/2004","52","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"12/09/2004","6","Ozone","Oxford","39-017-9991","AQS"
"12/10/2004","12","Ozone","Oxford","39-017-9991","AQS"
"12/11/2004","23","Ozone","Oxford","39-017-9991","AQS"
"12/12/2004","27","Ozone","Oxford","39-017-9991","AQS"
"12/13/2004","25","Ozone","Oxford","39-017-9991","AQS"
"12/14/2004","33","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"12/15/2004","16","Ozone","Oxford","39-017-9991","AQS"
"12/16/2004","19","Ozone","Oxford","39-017-9991","AQS"
"12/17/2004","66","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"12/18/2004","20","Ozone","Oxford","39-017-9991","AQS"
"12/19/2004","30","Ozone","Oxford","39-017-9991","AQS"
"12/20/2004","30","PM2.5","HOOK FIELD AIRPORT","39-017-1004","AQS"
"12/21/2004","23","Ozone","Oxford","39-017-9991","AQS"
"12/22/2004","13","Ozone","Oxford","39-017-9991","AQS"
"12/23/2004","38","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"12/24/2004","23","Ozone","Oxford","39-017-9991","AQS"
"12/25/2004","17","Ozone","Oxford","39-017-9991","AQS"
"12/26/2004","82","PM2.5","WILDWOOD","39-017-0017","AQS"
"12/27/2004","18","Ozone","Oxford","39-017-9991","AQS"
"12/28/2004","15","Ozone","Oxford","39-017-9991","AQS"
"12/29/2004","64","PM2.5","HOOK FIELD AIRPORT","39-017-1004","AQS"
"12/30/2004","27","Ozone","Oxford","39-017-9991","AQS"
"12/31/2004","29","Ozone","Oxford","39-017-9991","AQS"
"01/01/2005","67","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"01/02/2005","17","Ozone","Oxford","39-017-9991","AQS"
"01/03/2005","22","Ozone","Oxford","39-017-9991","AQS"
"01/04/2005","52","PM2.5","HOOK FIELD AIRPORT","39-017-1004","AQS"
"01/05/2005","15","Ozone","Oxford","39-017-9991","AQS"
"01/06/2005","14","Ozone","Oxford","39-017-9991","AQS"
"01/07/2005","48","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"01/08/2005","6","Ozone","Oxford","39-017-9991","AQS"
"01/09/2005","17","Ozone","Oxford","39-017-9991","AQS"
"01/10/2005","56","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"01/11/2005","15","Ozone","Oxford","39-017-9991","AQS"
"01/12/2005","22","Ozone","Oxford","39-017-9991","AQS"
"01/13/2005","30","PM2.5","WILDWOOD","39-017-0017","AQS"
"01/14/2005","25","Ozone","Oxford","39-017-9991","AQS"
"01/15/2005","13","Ozone","Oxford","39-017-9991","AQS"
"01/16/2005","55","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"01/17/2005","25","Ozone","Oxford","39-017-9991","AQS"
"01/18/2005","20","Ozone","Oxford","39-017-9991","AQS"
"01/19/2005","52","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"01/20/2005","22","Ozone","Oxford","39-017-9991","AQS"
"01/21/2005","26","Ozone","Oxford","39-017-9991","AQS"
"01/22/2005","52","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"01/23/2005","33","Ozone","Oxford","39-017-9991","AQS"
"01/24/2005","25","Ozone","Oxford","39-017-9991","AQS"
"01/25/2005","83","PM2.5","WILDWOOD","39-017-0017","AQS"
"01/26/2005","29","Ozone","Oxford","39-017-9991","AQS"
"01/27/2005","31","Ozone","Oxford","39-017-9991","AQS"
"01/28/2005","60","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"01/29/2005","9","Ozone","Oxford","39-017-9991","AQS"
"01/30/2005","17","Ozone","Oxford","39-017-9991","AQS"
"01/31/2005","151","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"02/03/2005","120","PM2.5","VERITY","39-017-0003","AQS"
"02/06/2005","87","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"02/09/2005","43","PM2.5","VERITY","39-017-0003","AQS"
"02/12/2005","46","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"02/15/2005","42","PM2.5","WILDWOOD","39-017-0017","AQS"
"02/18/2005","40","PM2.5","WILDWOOD","39-017-0017","AQS"
"02/21/2005","62","PM2.5","WILDWOOD","39-017-0017","AQS"
"02/24/2005","59","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"02/27/2005","54","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"03/02/2005","30","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"03/05/2005","78","PM2.5","VERITY","39-017-0003","AQS"
"03/08/2005","22","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"03/11/2005","63","PM2.5","VERITY","39-017-0003","AQS"
"03/14/2005","59","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"03/15/2005","34","Ozone","Oxford","39-017-9991","AQS"
"03/16/2005","35","Ozone","Oxford","39-017-9991","AQS"
"03/17/2005","78","PM2.5","VERITY","39-017-0003","AQS"
"03/19/2005","27","Ozone","Oxford","39-017-9991","AQS"
"03/20/2005","87","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"03/21/2005","36","Ozone","Oxford","39-017-9991","AQS"
"03/22/2005","29","Ozone","Oxford","39-017-9991","AQS"
"03/23/2005","60","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"03/24/2005","39","Ozone","Oxford","39-017-9991","AQS"
"03/25/2005","22","Ozone","Oxford","39-017-9991","AQS"
"03/26/2005","73","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"03/27/2005","28","Ozone","Oxford","39-017-9991","AQS"
"03/28/2005","26","Ozone","Oxford","39-017-9991","AQS"
"03/29/2005","55","PM2.5","WILDWOOD","39-017-0017","AQS"
"03/30/2005","61","Ozone","Oxford","39-017-9991","AQS"
"03/31/2005","45","Ozone","Oxford","39-017-9991","AQS"
"04/01/2005","38","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/02/2005","42","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/03/2005","47","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/04/2005","67","Ozone","Oxford","39-017-9991","AQS"
"04/05/2005","80","Ozone","Oxford","39-017-9991","AQS"
"04/06/2005","67","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/07/2005","58","PM2.5","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/08/2005","48","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/09/2005","80","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/10/2005","115","Ozone","HAMILTON","39-017-0004","AQS"
"04/11/2005","112","Ozone","HAMILTON","39-017-0004","AQS"
"04/12/2005","33","Ozone","HAMILTON","39-017-0004","AQS"
"04/13/2005","52","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"04/14/2005","50","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/15/2005","47","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/16/2005","77","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/17/2005","119","Ozone","Oxford","39-017-9991","AQS"
"04/18/2005","129","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/19/2005","119","Ozone","Oxford","39-017-9991","AQS"
"04/20/2005","80","Ozone","Oxford","39-017-9991","AQS"
"04/21/2005","27","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/22/2005","57","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"04/23/2005","41","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/24/2005","38","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/25/2005","47","Ozone","Oxford","39-017-9991","AQS"
"04/26/2005","35","Ozone","Oxford","39-017-9991","AQS"
"04/27/2005","36","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/28/2005","42","Ozone","Oxford","39-017-9991","AQS"
"04/29/2005","30","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"04/30/2005","44","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/01/2005","44","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/02/2005","30","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/03/2005","45","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/04/2005","64","Ozone","Oxford","39-017-9991","AQS"
"05/05/2005","100","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/06/2005","133","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/07/2005","90","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/08/2005","150","Ozone","HAMILTON","39-017-0004","AQS"
"05/09/2005","115","Ozone","Oxford","39-017-9991","AQS"
"05/10/2005","75","PM2.5","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/11/2005","80","Ozone","HAMILTON","39-017-0004","AQS"
"05/12/2005","24","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/13/2005","61","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"05/14/2005","41","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/15/2005","36","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/16/2005","37","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/17/2005","61","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/18/2005","90","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/19/2005","73","PM2.5","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/20/2005","41","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/21/2005","84","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/22/2005","81","PM2.5","VERITY","39-017-0003","AQS"
"05/23/2005","50","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/24/2005","36","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/25/2005","44","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/26/2005","74","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/27/2005","50","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/28/2005","49","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/29/2005","50","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/30/2005","47","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"05/31/2005","80","Ozone","HAMILTON","39-017-0004","AQS"
"06/01/2005","64","Ozone","HAMILTON","39-017-0004","AQS"
"06/02/2005","44","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/03/2005","49","PM2.5","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/04/2005","71","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/05/2005","87","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/06/2005","84","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/07/2005","159","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/08/2005","164","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/09/2005","126","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/10/2005","50","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/11/2005","31","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/12/2005","54","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"06/13/2005","40","Ozone","Oxford","39-017-9991","AQS"
"06/14/2005","49","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/15/2005","54","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/16/2005","44","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/17/2005","48","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/18/2005","41","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/19/2005","41","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/20/2005","101","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/21/2005","156","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/22/2005","87","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/23/2005","133","Ozone","HAMILTON","39-017-0004","AQS"
"06/24/2005","201","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/25/2005","126","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/26/2005","156","Ozone","HAMILTON","39-017-0004","AQS"
"06/27/2005","122","Ozone","HAMILTON","39-017-0004","AQS"
"06/28/2005","50","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"06/29/2005","97","Ozone","HAMILTON","39-017-0004","AQS"
"06/30/2005","85","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"07/01/2005","71","Ozone","HAMILTON","39-017-0004","AQS"
"07/02/2005","71","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/03/2005","122","Ozone","HAMILTON","39-017-0004","AQS"
"07/04/2005","133","Ozone","HAMILTON","39-017-0004","AQS"
"07/05/2005","54","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/06/2005","100","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/07/2005","100","Ozone","HAMILTON","39-017-0004","AQS"
"07/08/2005","108","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/09/2005","126","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/10/2005","133","Ozone","HAMILTON","39-017-0004","AQS"
"07/11/2005","67","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/12/2005","59","PM2.5","WILDWOOD","39-017-0017","AQS"
"07/13/2005","30","Ozone","HAMILTON","39-017-0004","AQS"
"07/14/2005","40","Ozone","HAMILTON","39-017-0004","AQS"
"07/15/2005","88","PM2.5","Sacred Heart Elem","39-017-0016","AQS"
"07/16/2005","44","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/17/2005","47","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/18/2005","62","PM2.5","HOOK FIELD AIRPORT","39-017-1004","AQS"
"07/19/2005","61","Ozone","HOOK FIELD AIRPORT","39-017-1004","AQS"
